product_id,original_url,tracking_url,fallback_name,fallback_description,categories,fallback_image,price,priceSnapshot,featured,createdAt,rating,reviews,orders
1005007003115871,https://www.aliexpress.com/item/1005007003115871.html,https://s.click.aliexpress.com/e/_c4BKn37v,"Lector de tarjetas USB 3,0 multifuncional 2 en 1, lector de tarjetas de memoria MiniSD TF, adaptador de lector de tarjetas USBFlashDrive para accesorios de portátiles PCL","Lector de tarjetas USB 3,0 multifuncional 2 en 1, lector de tarjetas de memoria MiniSD TF, adaptador de lector de tarjetas USBFlashDrive para accesorios de portátiles PCL. Producto seleccionado por SecretShop para AliExpress España. Revisa variantes, especificaciones, disponibilidad, precio actual y condiciones de envío antes de comprar.",Tecnología | Menos de 10 | Virales,https://ae-pic-a1.aliexpress-media.com/kf/S6524b1011e2647d8a45026270825d51cw.png_220x220.png_.webp,Consultar precio,"3,78 €",true,2026-07-24,,,50000
1005007314073629,https://www.aliexpress.com/item/1005007314073629.html,https://s.click.aliexpress.com/e/_c2zLtJfh,"Masajeador de cabeza de pulpo de acero inoxidable, relajante de cabeza grabado, masaje cerebral, rascador del cuero cabelludo, aliviador de picazón, Color aleatorio, 1 ud","Masajeador de cabeza de pulpo de acero inoxidable, relajante de cabeza grabado, masaje cerebral, rascador del cuero cabelludo, aliviador de picazón, Color aleatorio, 1 ud. Producto seleccionado por SecretShop para AliExpress España. Revisa variantes, especificaciones, disponibilidad, precio actual y condiciones de envío antes de comprar.",Belleza y cuidado | Menos de 10 | Virales,https://ae-pic-a1.aliexpress-media.com/kf/S56ab49d289214ab8aa8cb9cc78e8c72cE.jpg_220x220q75.jpg,Consultar precio,"3,80 €",true,2026-07-24,,,50000
1005006127377694,https://www.aliexpress.com/item/1005006127377694.html,https://s.click.aliexpress.com/e/_c3gRZmB5,"Mini báscula de cuchara báscula Digital de cocina báscula electrónica LCD para alimentos 0,1-500g cocina harina leche café en polvo cuchara medidora de peso 50.000+","Mini báscula de cuchara báscula Digital de cocina báscula electrónica LCD para alimentos 0,1-500g cocina harina leche café en polvo cuchara medidora de peso 50.000+. Producto seleccionado por SecretShop para AliExpress España. Revisa variantes, especificaciones, disponibilidad, precio actual y condiciones de envío antes de comprar.",Hogar y cocina | Menos de 10 | Virales,https://ae-pic-a1.aliexpress-media.com/kf/Sf4a7cbc75da94bd190c445de3cc181cbc.jpg_220x220q75.jpg,Consultar precio,"8,35 €",true,2026-07-24,,,50000
1005007998108083,https://www.aliexpress.com/item/1005007998108083.html,https://s.click.aliexpress.com/e/_c3tSqEfN,"Paño de limpieza de microfibra a prueba de polvo, cubierta para teclado de portátil, Kit de limpiador de pantalla para MacBook Pro de 13/15/16 pulgadas","Paño de limpieza de microfibra a prueba de polvo, cubierta para teclado de portátil, Kit de limpiador de pantalla para MacBook Pro de 13/15/16 pulgadas. Producto seleccionado por SecretShop para AliExpress España. Revisa variantes, especificaciones, disponibilidad, precio actual y condiciones de envío antes de comprar.",Tecnología | Hogar y cocina | Menos de 10 | Virales,https://ae-pic-a1.aliexpress-media.com/kf/S484b78950bee476d87eac0169be9aa89M.jpg_220x220q75.jpg,Consultar precio,"3,46 €",true,2026-07-24,4.8,,50000
1005006867492155,https://www.aliexpress.com/item/1005006867492155.html,https://s.click.aliexpress.com/e/_c4e9JDBv,"Pelador de verduras de acero inoxidable, pelador de patatas, rallador de zanahorias multifunción, herramientas de frutas, accesorios de Cocina, Pelador, 1 ud","Pelador de verduras de acero inoxidable, pelador de patatas, rallador de zanahorias multifunción, herramientas de frutas, accesorios de Cocina, Pelador, 1 ud. Producto seleccionado por SecretShop para AliExpress España. Revisa variantes, especificaciones, disponibilidad, precio actual y condiciones de envío antes de comprar.",Hogar y cocina | Menos de 10 | Virales,https://ae-pic-a1.aliexpress-media.com/kf/S7ff0f076d41d403181e14847b3c74203G.jpg_220x220q75.jpg,Consultar precio,"4,39 €",true,2026-07-24,4.7,,50000
1005009054923417,https://www.aliexpress.com/item/1005009054923417.html,https://s.click.aliexpress.com/e/_c3fU9qcf,"Ratón inalámbrico 2,4G, ratón para juegos de 2,4 Ghz, ratón óptico inalámbrico 6D, Mini ratón silencioso delgado DPI1600 para Macbook, PC y portátil","Ratón inalámbrico 2,4G, ratón para juegos de 2,4 Ghz, ratón óptico inalámbrico 6D, Mini ratón silencioso delgado DPI1600 para Macbook, PC y portátil. Producto seleccionado por SecretShop para AliExpress España. Revisa variantes, especificaciones, disponibilidad, precio actual y condiciones de envío antes de comprar.",Tecnología | Menos de 10 | Virales,https://ae-pic-a1.aliexpress-media.com/kf/S0f2232b004fb48d6ab55d1e7a74f4f80f.jpg_220x220q75.jpg,Consultar precio,"6,44 €",true,2026-07-24,4.9,,50000
1005007904000837,https://www.aliexpress.com/item/1005007904000837.html,https://s.click.aliexpress.com/e/_c3Q6Aizv,ROCKBROS mangas de bicicleta de seda de hielo verano transpirable protección de brazo de ciclismo al aire libre protección solar UV deportes MTB mangas de bicicleta de,"ROCKBROS mangas de bicicleta de seda de hielo verano transpirable protección de brazo de ciclismo al aire libre protección solar UV deportes MTB mangas de bicicleta de. Producto seleccionado por SecretShop para AliExpress España. Revisa variantes, especificaciones, disponibilidad, precio actual y condiciones de envío antes de comprar.",Deportes y aire libre | Menos de 10 | Virales,https://ae-pic-a1.aliexpress-media.com/kf/S8775400f86414341850e4a7dc372b6f1X.jpg_220x220q75.jpg,Consultar precio,"6,06 €",true,2026-07-24,,,50000
1005006985114501,https://www.aliexpress.com/item/1005006985114501.html,https://s.click.aliexpress.com/e/_c3T0UEF5,"Tapete de silicona para grifo, bandeja para fregadero de cocina, dispensador de jabón, almohadilla de drenaje de esponja, estera de secado contra salpicaduras, bandeja de","Tapete de silicona para grifo, bandeja para fregadero de cocina, dispensador de jabón, almohadilla de drenaje de esponja, estera de secado contra salpicaduras, bandeja de. Producto seleccionado por SecretShop para AliExpress España. Revisa variantes, especificaciones, disponibilidad, precio actual y condiciones de envío antes de comprar.",Hogar y cocina | Menos de 10 | Virales,https://ae-pic-a1.aliexpress-media.com/kf/S13c88d17fc2c4922a4c1148d142cde6ek.jpg_220x220q75.jpg_.webp,Consultar precio,"4,69 €",true,2026-07-24,,,50000
1005011680186792,https://www.aliexpress.com/item/1005011680186792.html,https://s.click.aliexpress.com/e/_c4rnl9zV,01 de AGO. - 01 de AGO.HiBREW G5 molinillo de café eléctrico de rebaba cónica de 48mm molino de café portátil compacto cocina para,"01 de AGO. - 01 de AGO.HiBREW G5 molinillo de café eléctrico de rebaba cónica de 48mm molino de café portátil compacto cocina para. Producto seleccionado por SecretShop para AliExpress España. Revisa variantes, especificaciones, disponibilidad, precio actual y condiciones de envío antes de comprar.",Hogar y cocina | Virales,https://ae-pic-a1.aliexpress-media.com/kf/S6c4c54f54b4f4b239b4af187f87308beX.jpg_220x220q75.jpg_.webp,Consultar precio,"314,65 €",true,2026-07-24,,,10000
1005011740352174,https://www.aliexpress.com/item/1005011740352174.html,https://s.click.aliexpress.com/e/_c3UUGqij,"01 de AGO. - 01 de AGO.Limpiador a Vapor de 2500W, 220V, Enchufe Europeo, Esterilización a Alta Temperatura, Lavadora a Presión para","01 de AGO. - 01 de AGO.Limpiador a Vapor de 2500W, 220V, Enchufe Europeo, Esterilización a Alta Temperatura, Lavadora a Presión para. Producto seleccionado por SecretShop para AliExpress España. Revisa variantes, especificaciones, disponibilidad, precio actual y condiciones de envío antes de comprar.",Hogar y cocina | Virales,https://ae-pic-a1.aliexpress-media.com/kf/A4f625bd87a0c41b8b0966ef8a276d594A.png_220x220.png_.webp,Consultar precio,"60,88 €",true,2026-07-24,,,10000
1005009840712816,https://www.aliexpress.com/item/1005009840712816.html,https://s.click.aliexpress.com/e/_c4VD5pj1,"01 de AGO. - 01 de AGO.Limpiadores a vapor de mano de alta temperatura y presión de 2500W, aire acondicionado, capó de cocina","01 de AGO. - 01 de AGO.Limpiadores a vapor de mano de alta temperatura y presión de 2500W, aire acondicionado, capó de cocina. Producto seleccionado por SecretShop para AliExpress España. Revisa variantes, especificaciones, disponibilidad, precio actual y condiciones de envío antes de comprar.",Hogar y cocina | Virales,https://ae-pic-a1.aliexpress-media.com/kf/Sf02f52e8a1114c39b0024abc9fc3cab6z.jpg_220x220q75.jpg_.webp,Consultar precio,"69,34 €",true,2026-07-24,,,10000
1005010171289950,https://www.aliexpress.com/item/1005010171289950.html,https://s.click.aliexpress.com/e/_c3hsMgUR,"01 de AGO. - 01 de AGO.MicroData-torcha de reparación de parachoques de coche, soldador de plástico, grapadora de calor, Kit de","01 de AGO. - 01 de AGO.MicroData-torcha de reparación de parachoques de coche, soldador de plástico, grapadora de calor, Kit de. Producto seleccionado por SecretShop para AliExpress España. Revisa variantes, especificaciones, disponibilidad, precio actual y condiciones de envío antes de comprar.",Motor | Bricolaje | Virales,https://ae-pic-a1.aliexpress-media.com/kf/Sc0150c22326b4308a0818a69554174c0l.jpg_220x220q75.jpg_.webp,Consultar precio,"27,90 €",true,2026-07-24,,,10000
1005009522309374,https://www.aliexpress.com/item/1005009522309374.html,https://s.click.aliexpress.com/e/_c3ZwufaR,"01 de AGO. - 01 de AGO.Nuevo Aspirador de coche inalámbrico ABS, electrodoméstico, sofá, oficina, máquina de limpieza del hogar de","01 de AGO. - 01 de AGO.Nuevo Aspirador de coche inalámbrico ABS, electrodoméstico, sofá, oficina, máquina de limpieza del hogar de. Producto seleccionado por SecretShop para AliExpress España. Revisa variantes, especificaciones, disponibilidad, precio actual y condiciones de envío antes de comprar.",Hogar y cocina | Motor | Virales,https://ae-pic-a1.aliexpress-media.com/kf/Sfbffbe17996d44f4a002c11d897abc773.jpg_220x220q75.jpg_.webp,Consultar precio,"29,06 €",true,2026-07-24,,,10000
1005009069915409,https://www.aliexpress.com/item/1005009069915409.html,https://s.click.aliexpress.com/e/_c3lODk9v,"01 de AGO. - 01 de AGO.Robot limpiacristales, robot de limpieza ultrafina, robot limpiacristales, robot limpiacristales 10.000+","01 de AGO. - 01 de AGO.Robot limpiacristales, robot de limpieza ultrafina, robot limpiacristales, robot limpiacristales 10.000+. Producto seleccionado por SecretShop para AliExpress España. Revisa variantes, especificaciones, disponibilidad, precio actual y condiciones de envío antes de comprar.",Hogar y cocina | Virales,https://ae-pic-a1.aliexpress-media.com/kf/S19c557a639294e14979375debcfef019j.jpg_220x220q75.jpg_.webp,Consultar precio,"96,20 €",true,2026-07-24,,,10000
1005010210338166,https://www.aliexpress.com/item/1005010210338166.html,https://s.click.aliexpress.com/e/_c3fOvsFd,"01 de AGO. - 01 de AGO.Xiaomi TV A 32, Tamaño compacto con pantalla colorida, sonido dinámico con audio Dolby ™ , DTS-X y DTS","01 de AGO. - 01 de AGO.Xiaomi TV A 32, Tamaño compacto con pantalla colorida, sonido dinámico con audio Dolby ™ , DTS-X y DTS. Producto seleccionado por SecretShop para AliExpress España. Revisa variantes, especificaciones, disponibilidad, precio actual y condiciones de envío antes de comprar.",Tecnología | Virales,https://ae-pic-a1.aliexpress-media.com/kf/S7db165e74227477e9b3ad8d8af9e8896g.jpg_220x220q75.jpg_.webp,Consultar precio,"336,18 €",true,2026-07-24,,,10000
1005009786156624,https://www.aliexpress.com/item/1005009786156624.html,https://s.click.aliexpress.com/e/_c3ssuFSP,"01 de AGO. 900+ - 01 de AGO.Limpiador a Vapor Portátil de Alta Temperatura para Aire Acondicionado, Campanas de Cocina, Autos, Pisos","01 de AGO. 900+ - 01 de AGO.Limpiador a Vapor Portátil de Alta Temperatura para Aire Acondicionado, Campanas de Cocina, Autos, Pisos. Producto seleccionado por SecretShop para AliExpress España. Revisa variantes, especificaciones, disponibilidad, precio actual y condiciones de envío antes de comprar.",Hogar y cocina | Virales,https://ae-pic-a1.aliexpress-media.com/kf/S31b77e20df9c4e1bbc8db7244d01f2c4W.jpg_220x220q75.jpg_.webp,Consultar precio,"62,09 €",true,2026-07-24,,,10000
1005012172755769,https://www.aliexpress.com/item/1005012172755769.html,https://s.click.aliexpress.com/e/_c376ZdUT,"03 de AGO. - 03 de AGO.Bandeja redonda para cubitos de hielo 3D con tapa, bola de hielo, compartimento para hielo casero creativo","03 de AGO. - 03 de AGO.Bandeja redonda para cubitos de hielo 3D con tapa, bola de hielo, compartimento para hielo casero creativo. Producto seleccionado por SecretShop para AliExpress España. Revisa variantes, especificaciones, disponibilidad, precio actual y condiciones de envío antes de comprar.",Hogar y cocina | Virales,https://ae-pic-a1.aliexpress-media.com/kf/S61ea912d1ae6480ab7d7ff407d5a3b61S.jpg_220x220q75.jpg,Consultar precio,"42,78 €",true,2026-07-24,,,10000
1005012173037241,https://www.aliexpress.com/item/1005012173037241.html,https://s.click.aliexpress.com/e/_c4O67DrZ,"03 de AGO. - 03 de AGO.Bolsas de almacenamiento para mantenimiento fresco, bolsas de alimentos selladas con cremallera para frutas","03 de AGO. - 03 de AGO.Bolsas de almacenamiento para mantenimiento fresco, bolsas de alimentos selladas con cremallera para frutas. Producto seleccionado por SecretShop para AliExpress España. Revisa variantes, especificaciones, disponibilidad, precio actual y condiciones de envío antes de comprar.",Hogar y cocina | Virales,https://ae-pic-a1.aliexpress-media.com/kf/S9be37a1321784e3db345561bb665398aE.jpg_220x220q75.jpg,Consultar precio,"43,98 €",true,2026-07-24,,,10000
1005012173045094,https://www.aliexpress.com/item/1005012173045094.html,https://s.click.aliexpress.com/e/_c37JY7Sf,"03 de AGO. - 03 de AGO.Cortador de Kiwi Desmontable, Pelador de Frutas, Herramienta de Cocina, Gadget Eficiente para Pelar Limones","03 de AGO. - 03 de AGO.Cortador de Kiwi Desmontable, Pelador de Frutas, Herramienta de Cocina, Gadget Eficiente para Pelar Limones. Producto seleccionado por SecretShop para AliExpress España. Revisa variantes, especificaciones, disponibilidad, precio actual y condiciones de envío antes de comprar.",Hogar y cocina | Bricolaje | Virales,https://ae-pic-a1.aliexpress-media.com/kf/S06fc4060433a4d648d045a6b37a33dc2z.jpg_220x220q75.jpg,Consultar precio,"49,98 €",true,2026-07-24,,,10000
1005010144227837,https://www.aliexpress.com/item/1005010144227837.html,https://s.click.aliexpress.com/e/_c4mltouf,"03 de AGO. - 03 de AGO.Robot aspirador de ventanas ABIR WD8, doble pulverización de agua, limpieza inteligente AI, láser actualizado","03 de AGO. - 03 de AGO.Robot aspirador de ventanas ABIR WD8, doble pulverización de agua, limpieza inteligente AI, láser actualizado. Producto seleccionado por SecretShop para AliExpress España. Revisa variantes, especificaciones, disponibilidad, precio actual y condiciones de envío antes de comprar.",Hogar y cocina | Virales,https://ae-pic-a1.aliexpress-media.com/kf/S9d21e8bc0f394dd886d81274b03e0334Z.jpg_220x220q75.jpg_.webp,Consultar precio,"181,64 €",true,2026-07-24,,,10000
1005006024401779,https://www.aliexpress.com/item/1005006024401779.html,https://s.click.aliexpress.com/e/_c4t6CEGX,10/20/50/100 Uds esponja de melamina esponja mágica borrador limpiador esponjas de limpieza para cocina baño Herramientas de limpieza 10*6*2cm,"10/20/50/100 Uds esponja de melamina esponja mágica borrador limpiador esponjas de limpieza para cocina baño Herramientas de limpieza 10*6*2cm. Producto seleccionado por SecretShop para AliExpress España. Revisa variantes, especificaciones, disponibilidad, precio actual y condiciones de envío antes de comprar.",Hogar y cocina | Menos de 10 | Virales,https://ae-pic-a1.aliexpress-media.com/kf/S466e31c4421f4bd5b9e721cf35fe47dcg.jpg_220x220q75.jpg,Consultar precio,"5,71 €",true,2026-07-24,4.7,,10000
1005007731743862,https://www.aliexpress.com/item/1005007731743862.html,https://s.click.aliexpress.com/e/_c2xJ4F0F,1000+ /ud60/120 piezas máscara de ojos aguacate oro hidrata reafirmante mejorar las bolsas de ojos parches de ojos parches de ojos antiarrugas para ojeras,"1000+ /ud60/120 piezas máscara de ojos aguacate oro hidrata reafirmante mejorar las bolsas de ojos parches de ojos parches de ojos antiarrugas para ojeras. Producto seleccionado por SecretShop para AliExpress España. Revisa variantes, especificaciones, disponibilidad, precio actual y condiciones de envío antes de comprar.",Belleza y cuidado | Menos de 10 | Virales,https://ae-pic-a1.aliexpress-media.com/kf/Sec4b8008477a480091c98a3f52698f09X.jpg_220x220q75.jpg,Consultar precio,"7,90 €",true,2026-07-24,4.8,,10000
1005004613302147,https://www.aliexpress.com/item/1005004613302147.html,https://s.click.aliexpress.com/e/_c3MQOI4X,"2000+ 1-10M Cinta adhesiva Nano de doble cara, cinta adhesiva transparente resistente, fuerte, pegajosa, multiusos, reutilizable, resistente al agua","2000+ 1-10M Cinta adhesiva Nano de doble cara, cinta adhesiva transparente resistente, fuerte, pegajosa, multiusos, reutilizable, resistente al agua. Producto seleccionado por SecretShop para AliExpress España. Revisa variantes, especificaciones, disponibilidad, precio actual y condiciones de envío antes de comprar.",Hogar y cocina | Menos de 10 | Virales,https://ae-pic-a1.aliexpress-media.com/kf/Sf8d77bc2275542ab89b75f4cfbf0f3a7F.jpg_220x220q75.jpg_.webp,Consultar precio,"2,46 €",true,2026-07-24,4.7,,10000
1005007048316957,https://www.aliexpress.com/item/1005007048316957.html,https://s.click.aliexpress.com/e/_c3U0TCQ7,"500+ + 1 alfombrillas de ratón grandes para escritorio, alfombrilla de ratón para juegos, alfombrilla de ratón con bordes cosidos y Base de goma antideslizante, alfombrilla de","500+ + 1 alfombrillas de ratón grandes para escritorio, alfombrilla de ratón para juegos, alfombrilla de ratón con bordes cosidos y Base de goma antideslizante, alfombrilla de. Producto seleccionado por SecretShop para AliExpress España. Revisa variantes, especificaciones, disponibilidad, precio actual y condiciones de envío antes de comprar.",Tecnología | Menos de 10 | Virales,https://ae-pic-a1.aliexpress-media.com/kf/S82e381621d394750aed880a11b3be5a5B.jpg_220x220q75.jpg_.webp,Consultar precio,"5,44 €",true,2026-07-24,,,10000
1005007507131365,https://www.aliexpress.com/item/1005007507131365.html,https://s.click.aliexpress.com/e/_c3CRiN2B,500+ 100-1000 Uds anzuelos con anzuelo de púas para cebo con caja de plástico Kit para herramientas de pesca de agua dulce y salada,"500+ 100-1000 Uds anzuelos con anzuelo de púas para cebo con caja de plástico Kit para herramientas de pesca de agua dulce y salada. Producto seleccionado por SecretShop para AliExpress España. Revisa variantes, especificaciones, disponibilidad, precio actual y condiciones de envío antes de comprar.",Deportes y aire libre | Menos de 10 | Virales,https://ae-pic-a1.aliexpress-media.com/kf/S1e96c630df5d4e67884edac755324e9et.jpg_220x220q75.jpg_.webp,Consultar precio,"7,46 €",true,2026-07-24,4.7,,10000
1005012449059496,https://www.aliexpress.com/item/1005012449059496.html,https://s.click.aliexpress.com/e/_c4PbgrcT,5000+ de Techo LED-COLOR Blanco&Cristal Motor DC 106cm con Aspas Retráctiles Luz LED 30W Control Remoto y Eficiencia,"5000+ de Techo LED-COLOR Blanco&Cristal Motor DC 106cm con Aspas Retráctiles Luz LED 30W Control Remoto y Eficiencia. Producto seleccionado por SecretShop para AliExpress España. Revisa variantes, especificaciones, disponibilidad, precio actual y condiciones de envío antes de comprar.",Tecnología | Virales,https://ae-pic-a1.aliexpress-media.com/kf/E917a02d2f8a04ab985053a803b92cf03l.png_220x220.png_.webp,Consultar precio,"85,00 €",true,2026-07-24,,,10000
1005007590048389,https://www.aliexpress.com/item/1005007590048389.html,https://s.click.aliexpress.com/e/_c4c0L7o3,"700+ + Ventilador de techo BEST SELLER motor DC 6 velocidades, con SMART APP Tecnología Led 72W sistema CCT 7920 Lúmenes, Control remoto con temporizador, LUZ REGULABLE en color e","700+ + Ventilador de techo BEST SELLER motor DC 6 velocidades, con SMART APP Tecnología Led 72W sistema CCT 7920 Lúmenes, Control remoto con temporizador, LUZ REGULABLE en color e. Producto seleccionado por SecretShop para AliExpress España. Revisa variantes, especificaciones, disponibilidad, precio actual y condiciones de envío antes de comprar.",Tecnología | Hogar y cocina | Virales,https://ae-pic-a1.aliexpress-media.com/kf/E8f8ef4c7d0454466a7f218495ff4238cT.png_220x220.png_.webp,Consultar precio,"125,00 €",true,2026-07-24,,,10000
